,Unnamed: 0,tick,num_streak,streak_start_date,streak_end_date,payout_period,lastest_amount,incremental_percentage,number_survive_proof,latest_survive_streak,number_survive_years,exchange,industry,sector,share_volume,trade_volume,market_cap,highlow_today,highlow_52,previous_close,_pe,_yield,_eps,_annualized_dividend
753,753,EIX,36,06/26/2013,03/30/2022,2.9166666666666665,$0.70,17.464788732394354,1,2013,9,NYSE,Utilities,Electric Utilities: Central,"1,672,000","2,706,137","23,935,564,137",$62.96/$60.85,$73.32/$54.14,$60.72,41.04,4.66%,$1.53,$2.80
754,754,AVGO,47,12/13/2010,06/21/2022,2.936170212765957,$4.10,100.0,1,2010,12,NASDAQ-GS,Technology,Semiconductors,"2,120,140","2,545,898","205,579,552,893",$511.80/$501.45,$677.76/$455.71,$496.58,25.24,3.31%,$20.17,$16.40
755,755,ISSC,1,12/18/2020,12/18/2020,3.0,$0.50,-23.07692307692308,1,2020,14,NASDAQ-GS,Industrials,Military/Government/Technical,"31,987","44,855","128,329,236",$7.66/$7.10,$9.90/$5.77,$7.41,18.57,N/A,$0.40,N/A
756,756,COLM,5,05/12/2021,05/18/2022,2.8,$0.30,15.384615384615389,0,2021,16,NASDAQ-GS,Consumer Discretionary,Apparel,"588,042","444,381","4,828,953,911",$77.25/$73.81,$107.50/$68.29,$73.80,13.84,1.66%,$5.55,$1.20
757,757,SYBT,71,12/15/2004,06/16/2022,3.0,$0.28,10.0,2,2004,29,NASDAQ-GS,Finance,Major Banks,"834,651","88,287","1,696,771,683",$60.43/$57.97,$67.40/$45.92,$58.57,25.92,1.85%,$2.24,$1.12
758,758,SYPR,11,06/18/2012,12/17/2014,3.0,$0.02,0.0,0,2012,20,NASDAQ-GM,Consumer Discretionary,Auto Parts:O.E.M.,"22,011","37,828","51,308,278",$2.33/$2.16,$4.37/$1.82,$2.20,11.05,N/A,$0.21,N/A
759,759,ADES,12,06/26/2017,02/20/2020,2.6666666666666665,$0.25,0.0,1,2017,5,NASDAQ-GM,Industrials,Industrial Specialties,"68,517","108,802","89,179,333",$4.78/$4.61,$8.19/$4.50,$4.66,1.99,N/A,$2.35,N/A
760,760,HLNE,21,06/22/2017,06/14/2022,2.857142857142857,$0.40,29.411764705882376,1,2017,5,NASDAQ-GS,Finance,Investment Managers,"296,010","229,898","2,635,864,120",$70.82/$68.65,$116.00/$61.38,$68.27,17.76,2.43%,$3.98,$1.60
761,761,WMB,37,06/05/2013,06/09/2022,2.918918918918919,$0.425,50.0,1,2013,9,NYSE,Utilities,Natural Gas Distribution,"14,787,852","9,114,615","36,601,248,610",$30.96/$29.94,$37.97/$23.53,$30.41,25.04,5.56%,$1.20,$1.70
762,762,LIVE,4,09/22/2004,07/12/2005,2.5,$0.01,0.0,0,2004,0,NASDAQ-CM,N/A,N/A,"8,983","10,545","80,145,498",$26.20/$25.20,$75.25/$23.37,$24.88,2.09,N/A,$12.38,N/A
763,763,MRK,36,09/12/2013,06/14/2022,2.9166666666666665,$0.69,14.583333333333355,1,2013,9,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,"25,248,424","8,553,358","235,507,611,978",$93.79/$91.70,$94.92/$70.89,$92.00,16.66,3.1%,$5.59,$2.76
764,764,AMOT,43,11/14/2011,05/18/2022,3.0,$0.025,25.0,1,2011,29,NASDAQ-GM,Industrials,Electrical Products,"105,321","40,656","357,928,019",$24.05/$22.99,$44.70/$21.14,$22.98,23.09,0.44%,$1.00,$0.10
765,765,ACTG,11,05/01/2013,11/04/2015,2.727272727272727,$0.125,0.0,0,2013,9,NASDAQ-GS,Miscellaneous,Multi-Sector Companies,"6,977,621","537,135","229,964,920",$5.25/$4.84,$7.54/$3.30,$4.82,0.0,N/A,$-0.07,N/A
766,766,SFBC,36,08/09/2013,05/09/2022,3.0,$0.17,200.0,1,2013,14,NASDAQ-CM,Finance,Savings Institutions,"13,717","3,423","94,845,624",$36.31/$36.16,$47.26/$36.15,$36.52,11.4,1.86%,$3.18,$0.68
767,767,GECC,56,12/28/2016,06/22/2022,1.1785714285714286,$0.45,500.0,1,2016,0,NASDAQ-GM,Finance,Finance/Investors Services,"18,161","26,086","57,517,388",$12.54/$12.35,$21.96/$12.01,$12.49,N/A,14.63%,N/A,$1.80
768,768,FUSB,31,12/10/2014,06/09/2022,3.0,$0.03,100.0,1,2014,22,NASDAQ-CM,Finance,Major Banks,"17,056","5,620","65,065,833",$10.79/$10.70,$12.00/$9.84,$10.73,14.86,1.13%,$0.72,$0.12
769,769,LCNB,87,12/13/2000,05/31/2022,2.954022988505747,$0.20,11.111111111111114,3,2000,0,NASDAQ-CM,Finance,Major Banks,"10,792","22,754","172,621,390",$15.14/$14.93,$20.69/$14.75,$14.87,9.29,5.28%,$1.63,$0.80
770,770,ALLE,34,03/13/2014,06/15/2022,2.911764705882353,$0.41,33.33333333333334,1,2014,8,NYSE,Consumer Discretionary,Diversified Commercial Services,"967,287","711,452","8,745,370,032",$99.88/$97.01,$148.69/$93.05,$96.81,19.12,1.72%,$5.21,$1.64
771,771,PKG,37,06/12/2013,06/14/2022,2.918918918918919,$1.25,37.5,1,2013,9,NYSE,Basic Materials,Paper,"1,185,128","748,522","13,174,384,783",$140.75/$136.48,$168.50/$124.78,$135.80,14.38,3.66%,$9.78,$5.00
772,772,RTLR,11,11/14/2019,05/12/2022,2.727272727272727,$0.30,25.0,1,2019,3,NASDAQ-GS,Energy,Oilfield Services/Equipment,"297,747",N/A,"511,919,951",$14.06/$13.24,$18.22/$9.51,$13.33,14.43,8.5%,$0.93,$1.20
773,773,MOFG,57,05/29/2008,05/31/2022,2.9473684210526314,$0.2375,41.666666666666686,2,2008,14,NASDAQ-GS,Finance,Major Banks,"87,229","31,936","470,257,085",$30.29/$28.85,$34.65/$27.08,$29.13,7.69,3.21%,$3.90,$0.95
774,774,UNP,36,08/28/2013,05/27/2022,2.9166666666666665,$1.30,15.189873417721516,1,2013,9,NYSE,Industrials,Railroads,"5,516,536","2,935,258","135,515,268,162",$217.85/$210.06,$278.94/$195.68,$209.75,20.51,2.49%,$10.52,$5.20
775,775,BUSE,95,10/16/1998,04/21/2022,2.968421052631579,$0.23,240.0,3,1998,24,NASDAQ-GS,Finance,Major Banks,"572,270","198,711","1,278,002,390",$23.51/$22.64,$29.73/$21.00,$22.64,11.39,3.99%,$2.03,$0.92
776,776,CCLP,44,07/28/2011,04/28/2022,2.9318181818181817,$0.01,724.468085106383,1,2011,11,NASDAQ-GS,Energy,Oilfield Services/Equipment,"26,374",N/A,"183,578,127",$1.31/$1.24,$1.95/$1.11,$1.25,0.0,3.12%,$-0.77,$0.04
777,777,LUV,27,08/06/2013,03/03/2020,2.925925925925926,$0.18,50.0,1,2013,9,NYSE,Consumer Discretionary,Air Freight/Delivery Services,"6,657,691","15,263,439","22,372,246,406",$37.84/$35.92,$56.33/$34.36,$35.94,40.14,N/A,$0.94,N/A
778,778,MA,37,07/05/2013,07/07/2022,2.918918918918919,$0.49,83.33333333333334,1,2013,9,NYSE,Consumer Discretionary,Business Services,"4,318,907","3,666,439","321,459,080,952",$330.81/$319.22,$399.92/$303.65,$316.76,34.39,0.62%,$9.61,$1.96
779,779,ASTE,36,08/09/2013,05/12/2022,3.0,$0.12,10.0,1,2013,10,NASDAQ-GS,Industrials,Construction/Ag Equipment/Trucks,"218,696","133,351","969,651,475",$42.67/$41.45,$75.00/$36.31,$41.28,73.19,1.14%,$0.58,$0.48
780,780,BFIN,33,08/11/2014,05/12/2022,2.909090909090909,$0.10,100.0,1,2014,16,NASDAQ-GS,Finance,Major Banks,"12,020","18,766","124,536,683",$9.53/$9.38,$12.79/$9.30,$9.41,17.83,4.23%,$0.53,$0.40
781,781,CSPI,5,02/27/2019,02/27/2020,2.6,$0.15,0.0,1,2019,22,NASDAQ-GM,Technology,EDP Services,"1,811","10,469","41,115,825",$9.07/$8.50,$11.94/$6.61,$8.56,302.33,N/A,$0.03,N/A
782,782,AOS,36,07/29/2013,04/28/2022,2.9166666666666665,$0.28,28.571428571428555,1,2013,9,NYSE,Industrials,Industrial Machinery/Components,"1,369,078","1,117,083","8,708,306,051",$56.06/$54.41,$86.74/$51.91,$54.13,17.55,2.11%,$3.18,$1.12
783,783,NI,37,07/29/2013,07/28/2022,2.918918918918919,$0.235,11.42857142857143,1,2013,9,NYSE,Utilities,Power Generation,"5,318,453","3,101,818","11,613,941,937",$28.76/$27.85,$32.59/$23.65,$27.81,18.71,3.43%,$1.53,$0.94
784,784,GAINN,8,04/14/2021,01/12/2023,2.625,$0.3125,52.54237370870439,0,2021,1,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,907,N/A,N/A,$24.48/$24.23,$26.56/$23.80,$24.275,N/A,5.15%,N/A,$1.25
785,785,KLIC,17,06/27/2018,06/22/2022,2.823529411764706,$0.17,21.428571428571416,1,2018,4,NASDAQ-GS,Technology,Semiconductors,"1,648,680","769,630","2,653,759,741",$45.04/$42.97,$75.29/$42.00,$42.58,5.71,1.58%,$7.86,$0.68
786,786,LW,22,01/26/2017,05/05/2022,2.909090909090909,$0.245,15.0,1,2017,5,NYSE,Consumer Staples,Specialty Foods,"3,622,892","1,192,669","10,387,175,500",$72.93/$69.70,$81.42/$49.71,$69.20,45.23,1.44%,$1.59,$0.98
787,787,BSRR,93,07/20/1999,04/29/2022,2.935483870967742,$0.23,125.0,3,1999,23,NASDAQ-GS,Finance,Major Banks,"106,517","30,795","333,853,446",$22.21/$21.48,$28.92/$20.77,$21.53,8.61,4.25%,$2.57,$0.92
788,788,BKR,20,08/09/2017,05/27/2022,2.85,$0.18,5.882352941176464,1,2017,5,NASDAQ-GS,Energy,Oilfield Services/Equipment,"18,456,836","10,916,971","28,030,880,514",$29.28/$28.38,$39.78/$19.23,$28.66,86.27,2.44%,$0.33,$0.72
789,789,GLBZ,88,06/30/2000,04/22/2022,3.011363636363636,$0.10,66.66666666666669,3,2000,24,NASDAQ-CM,Finance,Major Banks,109,608,"32,568,714",$11.39/$11.39,$14.91/$10.60,$11.03,15.19,3.48%,$0.75,$0.40
790,790,SAL,91,09/28/1999,05/12/2022,2.989010989010989,$0.32,192.30769230769232,3,1999,23,NASDAQ-CM,Finance,Savings Institutions,"13,413","2,578","136,535,146",$52.00/$45.00,$59.90/$46.49,$49.00,8.79,2.63%,$5.38,$1.28
791,791,HOFT,85,08/15/2001,06/16/2022,2.976470588235294,$0.20,25.0,3,2001,22,NASDAQ-GS,Consumer Discretionary,Home Furnishings,"1,467,479","104,421","200,074,857",$17.15/$15.93,$37.14/$14.92,$16.07,37.04,5.07%,$0.45,$0.80
792,792,C,36,08/01/2013,04/29/2022,2.888888888888889,$0.51,400.0,1,2013,9,NYSE,Finance,Major Banks,"27,322,637","25,296,259","92,940,317,140",$48.26/$45.53,$74.64/$45.40,$46.35,5.64,4.32%,$8.48,$2.04
793,793,LIN,8,09/02/2020,06/02/2022,3.0,$1.17,10.37735849056604,1,2020,4,NYSE,Industrials,Major Chemicals,"23,958,751","1,946,230","152,441,212,600",$304.62/$297.47,$352.18/$267.51,$296.83,39.08,1.57%,$7.76,$4.68
794,794,GREEL,1,04/13/2022,04/13/2022,0.0,$0.53125,0.0,0,2022,0,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,"7,670",N/A,N/A,$17.28/$17.15,$25.43/$16.12,$17.2392,N/A,12.33%,N/A,$2.125
795,795,STRA,21,06/01/2017,05/26/2022,2.952380952380953,$0.60,100.0,1,2017,26,NASDAQ-GS,Consumer Discretionary,Service to the Health Industry,"440,409","123,510","1,779,151,451",$71.30/$65.98,$83.34/$48.01,$65.78,32.7,3.88%,$2.18,$2.40
796,796,ABT,37,07/11/2013,07/14/2022,2.918918918918919,$0.47,57.14285714285714,1,2013,9,NYSE,Health Care,Medical/Dental Instruments,"14,301,628","5,447,818","191,640,633,531",$109.64/$106.43,$142.60/$101.24,$106.21,25.39,1.78%,$4.31,$1.88
797,797,EBC,6,03/02/2021,06/02/2022,2.5,$0.10,33.33333333333334,0,2021,1,NASDAQ-GS,Finance,Major Banks,"2,921,074","738,691","3,492,745,484",$19.13/$18.74,$22.35/$17.94,$18.53,20.78,2.14%,$0.92,$0.40
798,798,CFBK,6,01/20/2021,04/13/2022,2.833333333333333,$0.04,33.33333333333334,0,2021,23,NASDAQ-CM,Finance,Savings Institutions,N/A,"2,707","136,600,296",N/A,$23.99/$18.25,$21.00,8.4,0.76%,$2.50,$0.16
799,799,VERY,1,12/09/2019,12/09/2019,0.0,$6.25,0.0,0,2019,3,NASDAQ-CM,Finance,Life Insurance,"1,525","3,168","104,125,000",$7.14/$7.00,$10.85/$4.14,$7.00,N/A,N/A,N/A,N/A
800,800,FANH,17,03/28/2018,04/11/2022,3.0588235294117645,$0.15,25.0,1,2018,13,NASDAQ-GS,Finance,Specialty Insurers,"54,859","116,971","272,870,112",$5.22/$4.75,$15.61/$4.35,$4.87,24.19,12.13%,$0.21,$0.58
801,801,BYFC,22,01/05/2005,04/08/2010,2.9545454545454546,$0.01,0.0,1,2005,26,NASDAQ-CM,Finance,Savings Institutions,"152,698","377,301","83,059,729",$1.15/$1.07,$4.28/$0.88,$1.10,N/A,N/A,N/A,N/A
802,802,VALU,136,12/05/1988,04/29/2022,2.9411764705882355,$0.25,6900.0,4,1988,34,NASDAQ-CM,Finance,Advertising,"22,972","9,632","589,275,824",$63.34/$56.35,$91.72/$29.54,$56.42,22.66,1.74%,$2.74,$1.00
803,803,JCI,36,09/04/2013,06/17/2022,2.9166666666666665,$0.35,66.20689655172413,1,2013,9,NYSE,Consumer Discretionary,Auto Parts:O.E.M.,"3,985,577","5,203,798","34,052,992,410",$49.06/$47.98,$81.77/$46.33,$47.41,28.13,2.95%,$1.74,$1.40
804,804,ROP,37,07/10/2013,07/07/2022,2.918918918918919,$0.62,25.0,1,2013,9,NYSE,Industrials,Office Equipment/Supplies/Services,"945,616","493,413","43,181,648,570",$408.91/$396.57,$505.00/$369.51,$394.28,15.08,0.65%,$27.04,$2.48
805,805,AUB,66,02/14/2006,05/19/2022,3.015151515151515,$0.28,25.0,2,2006,28,NASDAQ-GS,Finance,Major Banks,"807,091","302,345","2,540,727,669",$33.97/$32.95,$42.67/$31.44,$32.88,10.86,3.38%,$3.12,$1.12
806,806,CAT,37,07/18/2013,07/19/2022,2.918918918918919,$1.20,19.767441860465112,1,2013,9,NYSE,Industrials,Construction/Ag Equipment/Trucks,"4,868,921","3,256,102","98,935,620,238",$185.60/$179.37,$237.90/$176.02,$178.67,15.55,2.36%,$11.93,$4.80
807,807,IRMD,1,02/16/2022,02/16/2022,0.0,$1.00,0.0,0,2022,0,NASDAQ-CM,Health Care,Medical/Dental Instruments,"93,524","55,121","402,070,152",$33.25/$31.92,$55.92/$27.72,$33.21,38.57,N/A,$0.83,N/A
808,808,SJM,36,08/14/2013,05/12/2022,2.9166666666666665,$0.99,11.940298507462686,1,2013,9,NYSE,Consumer Staples,Packaged Foods,"938,501","882,114","13,720,300,725",$129.17/$125.55,$146.74/$118.55,$125.94,22.11,3.2%,$5.83,$3.96
809,809,NBTB,89,05/30/2000,05/31/2022,3.0,$0.28,11.764705882352928,3,2000,30,NASDAQ-GS,Finance,Major Banks,"299,939","155,925","1,603,410,906",$37.65/$36.61,$42.33/$32.66,$36.61,10.58,3.03%,$3.54,$1.12
810,810,BPYPN,9,05/29/2020,05/31/2022,2.6666666666666665,$0.359375,0.0,1,2020,2,NASDAQ-GS,Finance,Real Estate,"3,114",N/A,N/A,$17.75/$17.52,$25.14/$17.01,$17.49,N/A,8.22%,N/A,$1.4375
811,811,MAA,37,07/11/2013,07/14/2022,2.918918918918919,$1.25,14.995400183992643,1,2013,9,NYSE,Real Estate,Real Estate Investment Trusts,"959,577","605,661","19,914,724,863",$172.72/$169.38,$231.63/$158.85,$170.13,33.44,2.62%,$5.16,$5.00
812,812,SEVN,42,12/21/2011,04/22/2022,3.0476190476190474,$0.25,250.0,1,2011,15,NASDAQ-CM,Real Estate,Real Estate Investment Trusts,"54,847","24,906","155,312,921",$10.93/$10.26,$12.21/$9.92,$10.85,N/A,9.22%,N/A,$1.00
813,813,WTW,78,03/27/2003,06/29/2022,2.9615384615384617,$0.82,54.83870967741936,2,2003,19,NASDAQ-GS,Finance,Specialty Insurers,"1,593,656","822,951","22,849,514,583",$205.61/$199.66,$249.70/$187.89,$197.88,7.16,1.66%,$28.62,$3.28
814,814,UBSI,135,12/06/1988,06/09/2022,2.977777777777778,$0.36,13.333333333333345,4,1988,34,NASDAQ-GS,Finance,Major Banks,"855,968","736,583","4,816,398,190",$35.70/$34.77,$39.80/$31.74,$34.75,13.69,4.09%,$2.60,$1.44
815,815,AMCR,11,11/26/2019,05/24/2022,2.909090909090909,$0.12,2.564102564102555,1,2019,3,NYSE,Industrials,Containers/Packaging,"12,990,312","9,280,197","18,649,334,784",$12.42/$11.99,$13.61/$10.66,$11.94,20.02,4.05%,$0.62,$0.48
816,816,NTES,33,05/23/2014,06/07/2022,3.0303030303030303,$0.322,629.8076923076923,1,2014,9,NASDAQ-GS,Consumer Discretionary,Recreational Games/Products/Toys,"2,026,987","2,145,843","61,476,307,214",$93.71/$91.93,$118.19/$68.62,$90.86,23.82,1.39%,$3.93,$1.278
817,817,UAL,1,01/07/2008,01/07/2008,0.0,$2.15,0.0,1,2008,14,NASDAQ-GS,Consumer Discretionary,Air Freight/Delivery Services,"13,245,282","13,948,910","12,582,410,117",$38.63/$35.53,$55.39/$30.54,$35.81,0.0,N/A,$-6.13,N/A
818,818,MMLP,78,01/29/2003,05/05/2022,2.9743589743589745,$0.005,62.49593760155997,2,2003,19,NASDAQ-GS,Energy,Oil Refining/Marketing,"85,814",N/A,"141,805,238",$3.89/$3.60,$5.98/$2.52,$3.63,16.59,0.52%,$0.22,$0.02
819,819,TILE,61,05/09/2007,06/02/2022,3.0,$0.01,300.0,2,2007,34,NASDAQ-GS,N/A,N/A,"1,230,670","236,112","743,937,499",$12.68/$12.13,$18.03/$11.95,$12.16,12.03,0.33%,$1.04,$0.04
820,820,KHC,29,07/23/2015,05/26/2022,2.827586206896552,$0.40,4.545454545454518,1,2015,7,NASDAQ-GS,Consumer Staples,Farming/Seeds/Milling,"7,159,884","9,062,148","47,003,313,830",$38.50/$37.65,$44.87/$32.78,$37.85,38.79,4.32%,$0.99,$1.60
821,821,RCKY,37,05/23/2013,05/31/2022,2.918918918918919,$0.155,16.666666666666686,1,2013,9,NASDAQ-GS,Consumer Discretionary,Shoe Manufacturing,"30,638","28,272","258,590,332",$35.96/$34.54,$59.56/$31.26,$33.99,11.23,1.88%,$3.15,$0.62
822,822,ATCOL,6,07/14/2021,10/13/2022,2.5,$0.445313,0.0,0,2021,1,NASDAQ-GM,N/A,N/A,"1,900",N/A,N/A,$25.70/$25.37,$27.02/$24.60,$25.37,N/A,7.02%,N/A,$1.7813
823,823,TMUS,1,05/01/2013,05/01/2013,0.0,$4.0491,0.0,0,2013,9,NASDAQ-GS,Telecommunications,Telecommunications Equipment,"6,416,531","4,734,044","171,841,408,908",$137.42/$134.06,$150.20/$101.51,$135.94,61.2,N/A,$2.24,N/A
824,824,OXSQZ,12,07/12/2019,04/13/2022,2.75,$0.390625,0.0,1,2019,3,NASDAQ-GS,Finance,Investment Bankers/Brokers/Service,666,N/A,N/A,$25.05/$24.70,$27.84/$24.65,$24.77,N/A,6.31%,N/A,$1.5625
825,825,BOTJ,34,06/17/2014,06/02/2022,2.823529411764706,$0.07,75.00000000000003,1,2014,8,NASDAQ-CM,Finance,Major Banks,"5,328","4,380","59,969,311",$12.75/$12.51,$18.79/$12.19,$12.90,7.62,2.22%,$1.66,$0.28
826,826,KLAC,70,04/28/2005,05/13/2022,2.9285714285714284,$1.05,3200.0,2,2005,17,NASDAQ-GS,Technology,Electronic Components,"1,924,481","1,382,778","50,665,299,136",$339.57/$324.34,$457.12/$287.44,$320.66,16.48,1.29%,$20.60,$4.20
827,827,FTAIN,5,05/28/2021,05/31/2022,2.4,$0.51563,12.501909104793498,0,2021,1,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,"11,170",N/A,N/A,$23.45/$22.75,$29.05/$22.07,$22.65,N/A,9.11%,N/A,$2.0625
828,828,ZION,134,12/27/1988,05/18/2022,2.992537313432836,$0.38,300.0,4,1988,34,NASDAQ-GS,Finance,Major Banks,"1,935,084","1,582,365","8,071,962,031",$53.33/$51.05,$75.44/$47.06,$50.84,8.69,2.89%,$6.14,$1.52
829,829,ABST,7,11/12/2020,05/11/2022,2.571428571428572,$0.06173,10.200000000000005,1,2020,2,NASDAQ-GS,N/A,N/A,"65,706","112,956","439,950,422",$8.69/$8.29,$14.58/$6.79,$8.28,0.0,3.1%,$-0.44,$0.249
830,830,QCOM,78,03/12/2003,06/01/2022,2.9615384615384617,$0.75,42.85714285714283,2,2003,19,NASDAQ-GS,Technology,Computer peripheral equipment,"8,127,978","10,236,213","140,112,000,000",$125.37/$121.76,$193.58/$118.22,$120.09,12.8,2.46%,$9.77,$3.00
831,831,MAT,27,02/22/2011,08/21/2017,2.962962962962963,$0.15,34.78260869565216,0,2011,22,NASDAQ-GS,Consumer Discretionary,Recreational Games/Products/Toys,"5,740,235","3,383,011","8,283,605,240",$23.60/$22.69,$26.99/$17.95,$22.51,7.94,N/A,$2.96,N/A
832,832,INVA,5,08/26/2014,09/08/2015,2.6,$0.25,0.0,0,2014,8,NASDAQ-GS,Health Care,Biotechnology: Pharmaceutical Preparations,"4,007,554","945,280","1,028,750,775",$15.36/$14.72,$20.71/$12.91,$15.07,6.9,N/A,$2.14,N/A
833,833,PFIS,97,11/16/1998,05/27/2022,2.9072164948453607,$0.39,2207.692307692308,3,1998,24,NASDAQ-GS,Finance,Major Banks,"46,982","9,915","396,537,558",$56.57/$53.40,$55.00/$41.65,$53.02,9.14,2.97%,$6.05,$1.56
834,834,FTAIO,10,03/06/2020,05/31/2022,2.6,$0.50,0.0,1,2020,2,NASDAQ-GS,Consumer Discretionary,Diversified Commercial Services,"10,825",N/A,N/A,$21.50/$20.94,$27.20/$20.38,$21.1387,N/A,9.46%,N/A,$2.00
835,835,NLSN,36,08/26/2013,06/01/2022,2.9444444444444446,$0.06,25.0,1,2013,9,NYSE,Consumer Discretionary,Business Services,"2,130,927","3,339,856","8,463,583,396",$23.89/$23.30,$27.79/$16.02,$23.15,17.18,1.04%,$1.37,$0.24
836,836,IVZ,37,08/19/2013,05/09/2022,2.8378378378378377,$0.188,11.111111111111114,1,2013,9,NYSE,Finance,Investment Managers,"5,439,587","7,140,719","7,899,241,638",$17.43/$16.83,$27.70/$15.68,$16.69,6.09,4.52%,$2.85,$0.75
837,837,RHI,36,08/22/2013,05/24/2022,2.9166666666666665,$0.43,16.666666666666686,1,2013,9,NYSE,Consumer Discretionary,Diversified Commercial Services,"2,063,599","1,003,275","8,609,006,947",$78.87/$75.28,$125.77/$73.39,$75.08,13.23,2.15%,$5.89,$1.72
838,838,AFCG,5,06/14/2021,06/29/2022,2.4,$0.56,16.279069767441868,0,2021,1,NASDAQ-GM,Real Estate,Real Estate Investment Trusts,"210,903","163,479","332,273,680",$17.11/$16.50,$25.50/$14.90,$16.57,9.56,13.21%,$1.76,$2.24
839,839,WINA,50,05/10/2010,05/10/2022,2.88,$0.70,16666.666666666668,1,2010,12,NASDAQ-GM,Miscellaneous,Diversified Commercial Services,"116,593","14,399","704,798,802",$204.07/$196.90,$277.99/$183.94,$197.64,18.86,1.45%,$10.74,$2.80
840,840,HAYN,51,12/01/2009,05/31/2022,2.92156862745098,$0.22,10.0,1,2009,13,NASDAQ-GS,N/A,N/A,"93,936","56,995","418,745,410",$33.76/$31.62,$49.76/$30.83,$32.00,26.46,2.71%,$1.27,$0.88
841,841,PCB,16,08/30/2018,05/12/2022,2.8125,$0.15,66.66666666666669,1,2018,4,NASDAQ-GS,Finance,Major Banks,"1,456,937","82,583","270,477,338",$19.30/$18.05,$26.04/$15.31,$18.51,6.6,3.19%,$2.74,$0.60
842,842,NTRS,135,12/05/1988,06/09/2022,2.977777777777778,$0.70,30.952380952380963,4,1988,34,NASDAQ-GS,Finance,"Trusts, Except Educational, Religious, and Charitable","1,435,042","882,127","20,237,847,439",$97.46/$94.63,$135.15/$89.68,$93.82,13.49,3%,$7.20,$2.80
843,843,STEP,6,03/18/2021,06/14/2022,2.5,$0.20,114.28571428571428,0,2021,1,NASDAQ-GS,Finance,Finance/Investors Services,"1,774,141","354,095","1,710,733,742",$28.07/$26.80,$55.19/$22.39,$26.50,6.94,3.04%,$4.03,$0.80
844,844,CZNC,56,07/01/2008,04/29/2022,3.017857142857143,$0.28,37.03703703703704,2,2008,23,NASDAQ-CM,Finance,Major Banks,"85,273","26,255","390,596,529",$25.10/$24.47,$27.99/$23.21,$24.72,13.83,4.54%,$1.81,$1.12
845,845,APA,85,11/28/2001,07/21/2022,2.929411764705882,$0.125,150.0,3,2001,22,NASDAQ-GS,Energy,Oil & Gas Production,"9,966,400","9,589,081","12,328,571,417",$37.88/$36.26,$51.95/$15.54,$36.21,5.21,1.33%,$7.00,$0.50
846,846,PATK,10,03/06/2020,05/27/2022,2.9,$0.33,17.857142857142847,1,2020,27,NASDAQ-GS,Consumer Discretionary,Other Specialty Stores,"769,182","220,938","1,217,642,476",$53.68/$51.94,$88.79/$49.79,$51.94,4.36,2.57%,$12.13,$1.32
847,847,BBBY,16,06/15/2016,03/12/2020,2.8125,$0.17,20.0,1,2016,6,NASDAQ-GS,Consumer Discretionary,Other Specialty Stores,"10,017,720","5,833,064","559,205,094",$7.48/$6.79,$39.30/$5.95,$7.13,0.0,N/A,$-5.77,N/A
848,848,VIA,31,11/25/2014,05/31/2022,2.903225806451613,$0.18125,50.79034941763726,1,2014,8,NASDAQ-GS,Utilities,Power Generation,"231,314","87,836","113,858,167",$7.51/$7.21,$12.35/$7.10,$7.30,6.38,9.89%,$1.14,$0.725
849,849,CSCO,37,07/01/2013,07/05/2022,3.0,$0.38,23.80952380952381,1,2013,11,NASDAQ-GS,Telecommunications,Computer Communications Equipment,"30,543,781","25,523,559","182,616,514,032",$44.22/$43.24,$64.28/$41.02,$42.93,15.47,3.49%,$2.85,$1.52
850,850,BAFN,2,02/28/2022,05/31/2022,1.5,$0.08,0.0,0,2022,0,NASDAQ-CM,Finance,Savings Institutions,"12,384","3,113","78,377,269",$19.53/$16.18,$25.00/$15.45,$15.98,5.14,1.96%,$3.80,$0.32
851,851,BKSC,37,07/03/2013,07/01/2022,3.0,$0.17,76.9230769230769,1,2013,33,NASDAQ-CM,Finance,Major Banks,"5,155","5,226","92,970,473",$17.30/$16.70,$23.15/$16.19,$16.91,14.96,4.05%,$1.12,$0.68
852,852,PVH,2,03/10/2022,06/07/2022,3.5,$0.038,0.0,0,2022,9,NYSE,N/A,N/A,"1,364,956","1,504,518","4,520,638,896",$64.09/$62.37,$125.42/$57.82,$61.57,4.57,0.25%,$13.87,$0.15
853,853,RICK,26,03/08/2016,06/14/2022,2.8846153846153846,$0.05,33.33333333333334,1,2016,6,NASDAQ-GM,Consumer Discretionary,Restaurants,"158,339","110,286","467,815,049",$50.62/$48.74,$94.33/$46.48,$48.46,12.74,0.41%,$3.90,$0.20
854,854,HTBI,15,11/20/2018,05/18/2022,2.8,$0.09,16.666666666666686,1,2018,4,NASDAQ-GS,Finance,Savings Institutions,"203,058","47,799","400,872,827",$25.73/$25.15,$32.60/$24.60,$25.15,18.48,1.42%,$1.38,$0.36
855,855,SSNC,31,11/26/2014,05/31/2022,2.903225806451613,$0.20,25.0,1,2014,8,NASDAQ-GS,Technology,EDP Services,"2,391,437","1,636,939","15,455,009,637",$60.74/$58.13,$84.85/$54.59,$57.83,20.36,1.41%,$2.98,$0.80
